Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,order_value_density,inactivity_ratio,support_friction_index
a5d44106-47be-4de1-a4b6-8bed0b166238,33.0,40.85,17.0,12.0,0.153,0.0488,0.0,Yes,5.2,0.418,4.59,6.7,9.43,3.8,No,2.2694444444444444,0.35294117647058826,0.0
e9867c11-bd06-44d7-818a-4b19a1bc1536,48.0,54.55,25.0,14.0,0.202,0.0744,0.0,Yes,0.7,0.31,5.0,5.37,9.75,4.1,No,2.098076923076923,0.2857142857142857,0.0
52f771a2-6da9-49a7-815a-cbf15c1cbb18,17.0,150.3,13.0,19.0,0.67,0.1616,0.0,No,2.7,0.422,3.21,5.38,7.67,6.8,No,10.735714285714286,1.0555555555555556,0.0
51306cad-d7f2-40bb-8aa9-728b3cf5ef33,58.0,44.38,15.0,22.0,0.17500000000000002,0.0032,0.0,No,3.1,0.457,4.48,5.1,9.47,4.6,No,2.77375,0.3728813559322034,0.0
af277124-c7ed-41f3-99f5-377159236014,33.0,131.1,9.0,89.0,0.045,0.076,2.0,No,0.4,0.541,2.8,1.0,6.21,2.5,Yes,13.11,2.6176470588235294,1.082
40033873-281d-49fe-bf83-ea204253f82b,49.0,105.82,25.0,73.0,0.467,0.0016,2.0,No,2.6,0.398,3.82,3.05,7.48,5.6,Yes,4.069999999999999,1.46,0.796
83a7946d-6177-4bc3-b811-0ba9fc71f5c6,2.0,51.45,1.0,4.0,0.338,0.0184,0.0,Yes,2.6,0.553,4.29,5.7,9.23,5.1,No,25.725,1.3333333333333333,0.0
326bdd3a-3192-4dd0-b2f5-c2c8ab9c661c,53.0,90.44,31.0,66.0,0.352,0.224,1.0,Yes,4.0,0.804,4.62,4.37,8.21,4.9,No,2.82625,1.2222222222222223,0.804
6ecf1f32-6305-4369-b3f6-c7d365e48973,40.0,79.58,21.0,52.0,0.329,0.0744,1.0,No,0.0,0.585,3.62,3.1,7.71,4.8,Yes,3.617272727272727,1.2682926829268293,0.585
6b8ed3d2-203f-43a0-bc8f-935a84f6f680,33.0,53.88,17.0,10.0,0.374,0.0104,0.0,No,2.5,0.819,4.28,5.9,9.25,5.3,No,2.9933333333333336,0.29411764705882354,0.0
29ae9fb9-b3a4-45be-9baa-fadb98772ba5,2.0,178.49,1.0,12.0,0.518,0.04,0.0,No,3.2,0.842,3.55,5.5,8.42,5.6,No,89.245,4.0,0.0
79e72ed8-99bc-4bf0-8612-69089a51d9f2,45.0,19.76,12.0,89.0,0.141,0.256,2.0,Yes,5.4,0.844,3.57,2.2,6.38,3.9,Yes,1.52,1.934782608695652,1.688
b7e4bad2-a971-4978-ba62-22f60609c47d,14.0,62.9,1.0,23.0,0.269,0.0896,0.0,No,0.0,0.88,3.87,3.88,8.57,4.5,No,31.45,1.5333333333333334,0.0
999c18bb-7c84-422c-93ae-4b6d3da1180f,3.0,33.59,1.0,5.0,0.198,0.024,2.0,No,1.8,0.859,3.14,5.38,6.73,4.2,No,16.795,1.25,1.718
ba29ad4c-98d4-4e26-b5ae-f1a3de4866f6,26.0,134.91,7.0,82.0,0.36,0.0336,0.0,Yes,2.4,0.564,3.13,1.93,8.02,4.7,Yes,16.86375,3.037037037037037,0.0
d1675e35-2947-4e29-8ee9-c4c985ce1554,58.0,134.0,1.0,61.0,0.456,0.004,1.0,No,6.1,0.632,4.19,4.02,8.51,5.4,No,67.0,1.0338983050847457,0.632
252f58f4-45f7-4c28-bb79-a27a2b2dea86,24.0,24.29,1.0,12.0,0.115,0.0064,0.0,No,3.9,0.355,4.75,5.73,9.73,3.7,No,12.145,0.48,0.0
78949fc7-a166-41e8-b827-bf1f52b4611a,12.0,50.64,1.0,0.0,0.3576,0.316,1.0,Yes,6.3,0.355,2.29,5.1,5.57,6.0,No,25.32,0.0,0.355
d01d2f77-f1c4-42e6-9c89-948dd5a12328,51.0,80.05,13.0,40.0,0.553,0.1624,1.0,No,3.2,0.45,1.9,4.5,5.69,6.4,No,5.7178571428571425,0.7692307692307693,0.45
660896ea-40a1-4c21-b320-731f1ba1bf3a,9.0,53.36,1.0,23.0,0.35,0.032,3.0,No,2.5,0.519,3.93,4.72,6.82,5.1,No,26.68,2.3,1.557
a9262ef2-09c9-4580-9e79-f75bf2dc4e8b,4.0,97.69,3.0,0.0,0.24220000000000003,0.0088,0.0,No,6.1,0.467,3.61,5.1,8.58,3.8,No,24.4225,0.0,0.0
442372b7-7137-4e62-8191-7f953cd7ccb6,5.0,67.06,2.0,50.0,0.261,0.1016,0.0,No,3.5,0.392,4.59,3.73,9.25,4.4,No,22.353333333333335,8.333333333333334,0.0
7a1048f4-a6a1-43e0-8099-1515283a41eb,53.0,34.39,27.0,52.0,0.227,0.1248,0.0,No,2.6,0.664,4.64,4.17,9.22,4.4,No,1.2282142857142857,0.9629629629629629,0.0
416a7692-7bf3-4be0-a71b-5db0fbc1cbd8,5.0,185.52249999999998,2.0,1.0,0.078,0.0504,0.0,No,8.4,0.448,5.0,7.82,9.83,2.0,No,61.84083333333333,0.16666666666666666,0.0
a7b0771d-cb1b-44f1-91c3-59d415f43406,12.0,109.7,4.0,65.0,0.127,0.032,0.0,No,4.1,0.545,4.74,3.25,9.63,3.2,No,21.94,5.0,0.0
d6db3313-3ae6-463b-852c-8670a7b6e6bf,45.0,86.22,12.0,0.0,0.17240000000000003,0.0304,0.0,No,1.4,0.733,3.45,5.87,8.35,4.5,No,6.632307692307692,0.0,0.0
5c42c5d4-ca12-4cf4-982c-b2a91717f5dd,11.0,67.78,6.0,25.0,0.126,0.0968,0.0,No,3.2,0.308,4.44,5.02,9.12,3.5,No,9.682857142857143,2.0833333333333335,0.0
957316c4-2bd0-45b6-9471-a2ea1269d8f4,28.0,68.32,15.0,5.0,0.322,0.072,0.0,Yes,0.0,0.382,4.61,5.25,9.37,4.8,No,4.27,0.1724137931034483,0.0
479fee89-544c-43bd-9476-252e48bdb0de,27.0,39.65,1.0,11.0,0.217,0.1024,3.0,Yes,1.6,0.875,1.68,5.02,4.34,4.3,No,19.825,0.39285714285714285,2.625
212efbe9-d5a2-40d6-a2e0-d5dc63c714e4,54.0,43.71,14.0,49.0,0.41,0.032,0.0,No,4.8,0.828,5.0,4.62,9.89,5.6,No,2.914,0.8909090909090909,0.0
b1a502c1-9f7b-4bda-a5f3-91f8e55f4f14,22.0,77.52,6.0,20.0,0.376,0.0744,0.0,No,4.6,0.514,5.0,5.73,9.75,5.2,No,11.074285714285713,0.8695652173913043,0.0
217edb6f-53b2-464d-a516-e3d1e4d203d2,3.0,69.39,1.0,5.0,0.209,0.1896,0.0,No,2.5,0.534,4.05,5.62,8.42,4.0,No,34.695,1.25,0.0
22f26951-5382-4b0a-869f-3591ee4c7bff,21.0,32.7,6.0,89.0,0.352,0.0208,1.0,No,4.5,0.758,2.6,5.1,6.86,5.0,Yes,4.671428571428572,4.045454545454546,0.758
9e346196-54d0-4311-a65b-a3788ca7bb0d,11.0,66.73,3.0,18.0,0.236,0.0192,0.0,No,0.0,0.812,2.56,4.2,7.5,4.3,No,16.6825,1.5,0.0
5596e616-9c26-4b3c-97a2-6179dbbe86ae,28.0,90.55,8.0,89.0,0.288,0.1008,1.0,No,3.7,0.78,3.98,1.5,7.98,4.5,Yes,10.06111111111111,3.0689655172413794,0.78
1a61d7d4-c5a9-4e8c-b372-b14d2d98940f,29.0,57.62,8.0,33.0,0.255,0.1256,1.0,No,0.0,0.858,3.91,3.62,7.82,4.9,No,6.402222222222222,1.1,0.858
b80d6d28-460c-4bfa-a70c-0667556e1c57,17.0,87.3,9.0,15.0,0.425,0.056,0.0,No,0.0,0.156,2.88,4.55,7.69,5.5,No,8.73,0.8333333333333334,0.0
0152ca6b-0ead-4f0a-a9f1-8a2e99f3bbb1,15.0,61.28,4.0,55.0,0.324,0.0472,0.0,No,5.3,0.89,4.54,4.15,9.38,4.9,No,12.256,3.4375,0.0
43d21af3-a963-4cc6-9386-73af888add81,49.0,39.08,13.0,4.0,0.4262,0.0984,2.0,No,6.5,0.256,4.11,7.4,7.45,4.6,No,2.7914285714285714,0.08,0.512
6e34b156-5705-49cf-8236-da3811508692,44.0,108.43,1.0,21.0,0.34559999999999996,0.2072,2.0,No,2.2,0.799,4.54,4.72,7.52,4.6,No,54.215,0.4666666666666667,1.598
4fbebd19-5258-410b-9b72-ab58e1d66e9c,29.0,86.26,15.0,21.0,0.163,0.0296,1.0,No,3.8,0.753,3.39,5.72,7.62,3.6,No,5.39125,0.7,0.753
25f98524-aec4-48b0-8907-a507cfb0023c,4.0,118.39,3.0,15.0,0.287,0.0112,0.0,No,6.4,0.419,5.0,6.48,9.96,4.3,No,29.5975,3.0,0.0
4563ec66-5ec4-41bb-a3b0-1bd18a90c26e,39.0,94.12,31.0,5.0,0.392,0.008,0.0,No,0.0,0.651,3.15,6.08,8.12,5.2,No,2.94125,0.125,0.0
e16c2f7c-d35d-4d8c-8bfd-aa5fb03092f2,24.0,25.75,1.0,23.0,0.3224,0.0936,0.0,No,3.2,0.874,4.05,5.1,8.74,4.9,No,12.875,0.92,0.0
6c34baed-c098-48cb-b60e-8b6b8c0358e0,45.0,115.44,31.0,87.0,0.311,0.18,1.0,Yes,2.1,0.926,3.47,2.48,7.2,4.5,Yes,3.6075,1.891304347826087,0.926
34e3757a-899e-4552-9276-737036b4477c,24.0,103.13,7.0,4.0,0.194,0.068,1.0,No,4.2,0.549,3.56,6.43,7.67,3.7,No,12.89125,0.16,0.549
1531d3bd-6306-40e1-96c6-361ac9e0382d,14.0,27.96,1.0,89.0,0.497,0.1144,0.0,No,2.6,0.644,4.12,1.0,8.74,6.3,Yes,13.98,5.933333333333334,0.0
da33318f-b4ed-469e-a20d-d2b113a289e7,56.0,181.72,1.0,17.0,0.225,0.1736,3.0,No,3.1,0.765,3.15,5.22,5.57,3.5,No,90.86,0.2982456140350877,2.295
c611a76e-a155-40a4-adf0-4121be222d4b,26.0,37.71,1.0,10.0,0.057,0.0168,1.0,Yes,2.0,0.935,4.12,5.2,8.4,3.2,No,18.855,0.37037037037037035,0.935
018d6ca4-e194-4109-a3b3-7da374625295,11.0,47.46,6.0,25.0,0.594,0.2376,2.0,No,7.3,0.585,3.84,6.38,6.71,6.9,No,6.78,2.0833333333333335,1.17
cecd0755-c953-4d3e-b294-0b5ef966abd9,3.0,185.52249999999998,1.0,32.0,0.123,0.0232,0.0,No,4.0,0.396,3.15,4.77,8.07,1.9,No,92.76124999999999,8.0,0.0
8f693074-5fc2-4d0b-b0e9-dd4650fdaf58,11.0,70.92,3.0,5.0,0.328,0.1512,2.0,Yes,3.3,0.683,3.52,5.95,6.68,4.9,No,17.73,0.4166666666666667,1.366
cb0c10b3-0f43-4f8e-b61d-f436a346ab80,47.0,130.88,12.0,20.0,0.31,0.0096,0.0,No,5.5,0.697,4.3,6.23,9.27,4.4,No,10.067692307692308,0.4166666666666667,0.0
3a68445f-99c9-4e1b-80f9-38a1bc13eb8a,46.0,78.76,12.0,89.0,0.325,0.0984,4.0,No,0.8,0.553,4.27,1.0,6.28,4.8,Yes,6.058461538461539,1.8936170212765957,2.212
6a28f616-012b-4fbf-9ab6-b69f602ffaef,50.0,86.5,1.0,30.0,0.074,0.0728,0.0,No,1.2,0.6,4.26,3.93,9.02,3.0,No,43.25,0.5882352941176471,0.0
30aa6be4-d3a4-4b2a-b080-2e95bdc737d3,6.0,185.52249999999998,2.0,47.0,0.162,0.16,3.0,No,1.9,0.304,3.88,3.35,6.35,2.8,Yes,61.84083333333333,6.714285714285714,0.9119999999999999
7218717b-c0b6-477d-ba6b-ca372e8a16a9,52.0,85.29,27.0,1.0,0.371,0.0216,1.0,No,0.0,0.75,4.05,5.85,8.31,5.1,No,3.046071428571429,0.018867924528301886,0.75
43448420-80ed-485a-8299-ff04c6b08f0a,33.0,124.54,1.0,30.0,0.182,0.0104,1.0,No,3.3,0.532,1.74,4.63,6.04,2.9,No,62.27,0.8823529411764706,0.532
8fe498dd-79c2-4b7d-8588-d7dffaf80969,49.0,87.53,13.0,0.0,0.22319999999999998,0.1048,3.0,No,6.1,0.491,4.17,5.1,6.82,5.4,No,6.252142857142857,0.0,1.4729999999999999
5c3aade6-b97b-40ce-a734-71b68c0f26b3,40.0,155.73,1.0,8.0,0.478,0.0392,1.0,No,3.7,0.495,4.45,5.87,8.65,5.4,No,77.865,0.1951219512195122,0.495
d38608e5-baf2-48c1-bcde-14609ae80032,18.0,23.07,5.0,8.0,0.23759999999999998,0.0792,1.0,Yes,4.7,0.654,3.47,5.1,7.54,3.8,No,3.845,0.42105263157894735,0.654
74e34382-c83e-434c-8742-bb114ba90a03,44.0,40.11,23.0,1.0,0.527,0.0688,2.0,No,2.6,0.53,3.99,6.58,7.43,6.4,No,1.67125,0.022222222222222223,1.06
428070c8-de73-4da6-96c6-8f7365a51506,47.0,101.85,12.0,89.0,0.2798,0.108,1.0,No,5.1,0.724,3.31,5.1,7.28,3.4,Yes,7.834615384615384,1.8541666666666667,0.724
abca3dfc-72ea-4c7c-928d-47e1d69ad500,4.0,23.93,2.0,4.0,0.594,0.0096,0.0,Yes,2.1,0.52,3.2,5.57,8.17,7.0,No,7.976666666666667,0.8,0.0
afe9809e-900f-4fed-87b2-14ed704df526,36.0,71.09,1.0,28.0,0.237,0.0432,1.0,No,1.8,0.636,3.82,4.23,8.01,4.2,No,35.545,0.7567567567567568,0.636
ec80fd64-feca-4459-b404-f046f800af0d,48.0,51.1,31.0,14.0,0.2778,0.0472,1.0,Yes,2.0,0.691,3.77,6.63,7.95,6.0,No,1.596875,0.2857142857142857,0.691
2fdcb589-174e-46f9-8e1a-5eca4dd77504,39.0,53.65,20.0,35.0,0.215,0.0552,2.0,No,4.8,0.705,2.89,5.52,6.37,4.2,No,2.5547619047619046,0.875,1.41
66a43bcb-40c1-4bb4-b797-4b3bc9c1a29f,49.0,55.85,1.0,6.0,0.32839999999999997,0.1135999999999999,0.0,No,2.1,0.62,5.0,5.1,9.62,6.3,No,27.925,0.12,0.0
fd2f8742-c098-441f-8d1e-e6b12ba9a220,49.0,41.87,1.0,10.0,0.439,0.0088,1.0,No,3.7,0.414,4.17,5.77,8.47,5.8,No,20.935,0.2,0.414
e2a523be-1f44-4e97-a857-85c7b3cdb825,41.0,102.4,1.0,45.0,0.277,0.0328,3.0,No,0.0,0.606,4.72,2.78,7.61,4.3,Yes,51.2,1.0714285714285714,1.818
c2408187-a1bf-402b-9cc4-6a7b4a1004eb,26.0,38.4,1.0,27.0,0.047,0.0128,0.0,No,2.2,0.737,3.83,4.42,8.79,3.1,No,19.2,1.0,0.0
082f40f0-5757-4992-8e80-e09bb311d906,33.0,176.64,9.0,8.0,0.211,0.0048,0.0,No,0.0,0.767,3.7,4.9,8.68,3.4,No,17.663999999999998,0.23529411764705882,0.0
41e0e67f-5ec7-4733-85d5-3e2243c371b8,28.0,35.76,15.0,9.0,0.272,0.2088,1.0,No,7.4,0.457,2.75,7.52,6.39,4.7,No,2.235,0.3103448275862069,0.457
ffb5b908-58cb-4261-9d01-48014541b8de,30.0,56.95,16.0,17.0,0.834,0.0264,0.0,No,2.2,0.403,4.75,5.42,9.66,8.5,No,3.35,0.5483870967741935,0.0
b8ff797b-19f0-47ca-bdeb-b356a42bf856,52.0,53.39,1.0,8.0,0.44,0.1304,2.0,No,0.4,0.632,5.0,4.77,8.23,5.8,No,26.695,0.1509433962264151,1.264
c7c0e7d6-d067-486a-afd4-eeb0317bb691,46.0,59.67,12.0,15.0,0.2452,0.0144,0.0,No,0.0,0.874,4.97,4.65,9.92,3.7,No,4.59,0.3191489361702128,0.0
8e60f093-c565-4e0f-8e3d-851d43a0cc06,28.0,47.89,22.0,9.0,0.322,0.0376,1.0,No,5.7,0.336,3.26,7.18,7.47,5.0,No,2.082173913043478,0.3103448275862069,0.336
2b81a7fc-1dfe-433e-a623-22db7ec4d850,45.0,52.74,1.0,9.0,0.1582,0.2936,0.0,Yes,4.9,0.722,3.21,5.1,7.23,4.5,No,26.37,0.1956521739130435,0.0
2935bdc7-a06a-4402-8214-e233c238f483,60.0,185.52249999999998,31.0,13.0,0.473,0.0536,0.0,Yes,3.5,0.516,4.31,6.55,9.13,4.8,No,5.797578124999999,0.21311475409836064,0.0
ce078056-e5d2-4ff4-b7e0-0ec0a75f4387,40.0,34.83,11.0,49.0,0.3868,0.1072,1.0,No,1.9,0.661,3.85,5.1,7.83,6.9,Yes,2.9025,1.1951219512195121,0.661
22c520c1-20c4-4750-a408-2a2f3466f800,34.0,82.3,9.0,25.0,0.307,0.0096,0.0,Yes,4.3,0.459,2.98,5.48,7.95,4.7,No,8.23,0.7142857142857143,0.0
eec94e33-1d4f-4aec-8bd1-047a5c32db1a,10.0,48.31,8.0,89.0,0.336,0.1544,1.0,No,2.5,0.75,4.33,1.1,8.15,5.1,Yes,5.367777777777778,8.090909090909092,0.75
b41fff17-3a5d-4c74-88dd-bef685bc542e,54.0,74.14,28.0,16.0,0.2992,0.0184,2.0,Yes,4.6,0.614,2.71,6.67,6.32,4.9,No,2.556551724137931,0.2909090909090909,1.228
e13b83da-87e6-42ce-898c-41e49147d3ba,39.0,106.83,1.0,16.0,0.034,0.0312,0.0,No,0.8,0.751,3.57,4.5,8.47,2.6,No,53.415,0.4,0.0
30732256-fc4f-4a0b-9c9b-603e649fa70d,49.0,58.36,1.0,67.0,0.269,0.1112,0.0,No,1.4,0.87,3.32,2.15,7.95,3.1,Yes,29.18,1.34,0.0
5418230c-d45a-40ad-8648-ee0055657b14,15.0,59.28,4.0,41.0,0.581,0.024,0.0,No,1.9,0.31,4.7,3.72,9.62,6.7,No,11.856,2.5625,0.0
ead11e2c-64c8-462f-9a54-7070f663da79,44.0,42.29,23.0,9.0,0.369,0.0608,0.0,Yes,3.1,0.865,5.0,6.35,9.8,5.3,No,1.7620833333333332,0.2,0.0
6b61d4c8-f85a-48ad-b71a-5fa7b748e403,52.0,57.49,31.0,71.0,0.387,0.0616,2.0,No,5.4,0.611,4.5,5.1,7.96,3.3,No,1.7965625,1.3396226415094339,1.222
0017d65e-44de-4e30-83cc-d3c6829f13fa,30.0,66.33,16.0,60.0,0.3168,0.024,1.0,No,2.8,0.604,3.9,3.47,8.15,3.7,Yes,3.901764705882353,1.935483870967742,0.604
9b5e9df7-33b4-4a6e-a0c1-047c17183f27,28.0,45.3,8.0,2.0,0.41159999999999997,0.0567999999999999,0.0,No,1.2,0.709,3.71,5.57,8.52,5.0,No,5.033333333333333,0.06896551724137931,0.0
b6cf3732-5d53-497c-9eaa-baafbfd1d8e3,39.0,46.06,20.0,25.0,0.2072,0.0424,0.0,No,3.6,0.693,4.71,5.1,9.57,4.6,No,2.1933333333333334,0.625,0.0
575ce651-dc1f-420c-81a1-4112b24fd973,26.0,164.53,1.0,8.0,0.224,0.0064,0.0,No,5.5,0.221,3.16,6.47,8.14,3.6,No,82.265,0.2962962962962963,0.0
93b396b6-112f-4403-8eed-bae8f6391964,26.0,46.05,14.0,47.0,0.386,0.008,2.0,No,5.0,0.789,2.85,4.78,6.49,5.4,No,3.07,1.7407407407407407,1.578
befa2605-0eae-4baf-87d8-99229d0fd7c4,44.0,47.7,1.0,16.0,0.54,0.0888,1.0,No,2.1,0.746,3.2,4.93,7.24,6.5,No,23.85,0.35555555555555557,0.746
d0dc812d-c561-4e6d-a0d5-920da0de2778,1.0,20.08,1.0,4.0,0.232,0.2624,1.0,No,4.3,0.704,4.34,6.27,7.8,4.5,No,10.04,2.0,0.704
54c4492b-a591-4133-9534-fd271cde91db,22.0,43.86,1.0,45.0,0.434,0.0624,2.0,Yes,6.3,0.769,4.72,4.88,8.18,5.8,No,21.93,1.9565217391304348,1.538
3f3d8d1b-2da8-4482-bc0f-c506110e4c15,23.0,42.82,6.0,16.0,0.213,0.0456,1.0,No,0.0,0.284,4.85,4.4,9.03,4.2,No,6.117142857142857,0.6666666666666666,0.284
8e0973c2-e6ff-46fc-bb17-d2978db8b182,25.0,49.22,1.0,6.0,0.051,0.0768,1.0,No,2.5,0.787,4.98,5.57,9.06,3.1,No,24.61,0.23076923076923078,0.787
94743452-4004-4e4e-ad08-0f461b648d2f,8.0,170.52,3.0,18.0,0.3152,0.0296,1.0,No,2.2,0.712,4.5,5.1,8.73,5.7,No,42.63,2.0,0.712
da315c71-dba0-4147-ab02-b02eb3eba2b4,34.0,26.49,1.0,10.0,0.437,0.0016,0.0,No,0.0,0.85,4.23,4.53,9.22,5.9,No,13.245,0.2857142857142857,0.0
184734c9-fd84-46a3-ba45-973b65351db0,52.0,185.52249999999998,27.0,50.0,0.269,0.0264,0.0,Yes,5.0,0.806,4.6,5.07,9.51,3.5,No,6.625803571428571,0.9433962264150944,0.0
5fd11929-57f7-4200-9464-e03c1b9d7907,15.0,26.99,4.0,41.0,0.17800000000000002,0.0464,4.0,No,4.1,0.894,3.27,4.45,5.45,4.9,Yes,5.398,2.5625,3.576
fd008f85-f4de-4340-b3ea-b2ba767e54a9,2.0,185.52249999999998,1.0,21.0,0.564,0.0064,1.0,No,2.1,0.669,3.84,4.68,8.15,5.8,No,92.76124999999999,7.0,0.669
d06443e4-7035-4792-805e-d6a02f1cac6b,12.0,102.59,1.0,15.0,0.17,0.044,0.0,No,1.2,0.695,5.0,4.68,9.85,3.6,No,51.295,1.1538461538461537,0.0
4f601a8f-aa55-4f41-b365-97cbacaf239d,58.0,53.05,1.0,26.0,0.281,0.0504,0.0,No,4.8,0.519,3.47,5.33,8.3,4.6,No,26.525,0.4406779661016949,0.0
fa580626-9d76-4965-9257-574a1ae41884,18.0,130.67,10.0,9.0,0.457,0.0864,0.0,Yes,2.5,0.538,3.61,5.72,8.32,5.4,No,11.879090909090907,0.47368421052631576,0.0
546b8f7f-466b-45d3-8fd8-163bfdf10e95,59.0,25.28,31.0,20.0,0.287,0.0648,3.0,Yes,1.1,0.291,3.83,5.87,6.61,4.9,No,0.79,0.3333333333333333,0.873
9e1d78be-d62c-40d1-a97b-e2825b1e54aa,7.0,59.5,4.0,10.0,0.165,0.0456,1.0,No,4.7,0.833,4.4,6.2,8.58,3.8,No,11.9,1.25,0.833
3536c0e2-b373-4a1e-b0cc-17101795f98e,42.0,35.77,11.0,38.0,0.353,0.1216,3.0,No,7.0,0.617,3.07,5.8,5.66,5.3,No,2.9808333333333334,0.8837209302325582,1.851
cafd34e2-55e3-4e72-8109-61803fa80cf0,27.0,43.18,21.0,14.0,0.325,0.0688,2.0,No,2.3,0.502,5.0,5.77,8.44,5.0,No,1.9627272727272727,0.5,1.004
ed6522d6-c386-4f1a-bc59-56f969de29dd,2.0,72.04,1.0,63.0,0.422,0.1408,2.0,No,2.0,0.867,2.39,2.55,5.59,5.5,Yes,36.02,21.0,1.734
29db9503-4985-4ac0-969c-b906223029a3,35.0,74.23,9.0,1.0,0.21,0.0768,0.0,No,0.0,0.893,5.0,5.25,9.74,4.0,No,7.423,0.027777777777777776,0.0
452e537d-1c94-41b6-b990-c51d00541878,46.0,138.1,31.0,89.0,0.3208,0.028,1.0,Yes,3.4,0.365,2.34,2.85,6.58,6.1,Yes,4.315625,1.8936170212765957,0.365
a0936bbe-9957-4001-b9ef-50d9f949f1e0,59.0,80.98,1.0,10.0,0.09,0.0488,0.0,No,5.2,0.88,3.73,6.27,8.57,3.1,No,40.49,0.16666666666666666,0.0
72b0a810-770c-43df-8f65-e3a3f703129c,48.0,46.82,13.0,0.0,0.1934,0.2344,3.0,Yes,0.0,0.464,2.6,5.1,4.82,3.2,No,3.3442857142857143,0.0,1.3920000000000001
e6cdbd78-9a3f-4879-822e-7ef154c92262,55.0,56.16,1.0,31.0,0.3076,0.0104,2.0,No,4.3,0.382,3.86,4.92,7.49,3.7,No,28.08,0.5535714285714286,0.764
3f8137c4-f7ca-47fa-a72b-8d5976cd0fb3,13.0,35.16,10.0,12.0,0.239,0.1776,1.0,No,0.9,0.918,3.87,5.03,7.61,4.5,No,3.196363636363636,0.8571428571428571,0.918
35fe67f5-84d9-47c3-8c1d-de7d462e4521,4.0,106.89,2.0,16.0,0.25820000000000004,0.0296,0.0,No,4.4,0.543,3.45,5.1,8.35,5.9,No,35.63,3.2,0.0
11142ce0-f01d-4437-a178-8b3794c10f10,28.0,41.67,8.0,12.0,0.155,0.008,1.0,No,4.0,0.818,4.1,6.0,8.41,3.8,No,4.63,0.41379310344827586,0.818
2f539d2a-ed12-4252-b6f3-9b762426c159,23.0,65.34,6.0,20.0,0.293,0.1352,3.0,No,0.0,0.308,3.01,4.2,5.56,4.7,No,9.334285714285715,0.8333333333333334,0.9239999999999999
8daf3014-1307-43b6-a3ba-caf509a4b69f,51.0,58.21,13.0,3.0,0.193,0.0624,2.0,No,1.5,0.705,2.48,5.78,5.94,4.0,No,4.157857142857143,0.057692307692307696,1.41
37025a36-0559-4cdb-94fc-fb882e462c87,18.0,141.67,5.0,1.0,0.295,0.1272,1.0,Yes,4.1,0.654,4.24,6.48,8.15,4.2,No,23.611666666666665,0.05263157894736842,0.654
efc01dcb-907b-4438-8af9-7c9b32a077f5,21.0,51.88,1.0,6.0,0.18839999999999998,0.0288,4.0,No,4.9,0.501,3.26,6.37,5.5,5.5,No,25.94,0.2727272727272727,2.004
3e4ccd4f-83c1-4173-89b4-9b160c2a2903,39.0,159.56,1.0,7.0,0.129,0.0032,0.0,No,5.1,0.6,5.0,6.38,9.99,2.9,No,79.78,0.175,0.0
8ab1b3c0-32a8-410a-a60c-6a5a061fb66f,14.0,62.34,4.0,11.0,0.2,0.1976,1.0,No,1.6,0.741,2.79,5.12,6.46,4.0,No,12.468,0.7333333333333333,0.741
60b145d7-cbd3-4fa9-81c2-a3aef94a2c22,13.0,112.65,1.0,69.0,0.113,0.0672,1.0,No,1.2,0.686,2.65,1.98,6.76,3.1,Yes,56.325,4.928571428571429,0.686
a84c61f6-75c8-4d66-b002-658b4a5a9a82,48.0,53.78,13.0,8.0,0.34,0.0488,0.0,No,1.7,0.906,3.49,5.6,8.33,5.1,No,3.8414285714285716,0.16326530612244897,0.0
ce173334-d621-4d49-a1d2-54c3eb88fffa,50.0,51.09,13.0,3.0,0.241,0.1736,1.0,Yes,5.7,0.666,2.98,7.18,6.73,4.4,No,3.6492857142857145,0.058823529411764705,0.666
7c4828eb-ab4a-49a4-b2b3-6d92f1580de3,20.0,113.06,6.0,11.0,0.258,0.0304,0.0,No,3.0,0.401,4.21,5.65,9.11,4.1,No,16.15142857142857,0.5238095238095238,0.0
13387838-d568-4a30-a0a3-49818b0703a9,13.0,83.49,7.0,35.0,0.506,0.0496,0.0,No,4.5,0.885,5.0,4.98,9.83,6.0,No,10.43625,2.5,0.0
20b88dee-cb38-4aab-897f-50156e688503,8.0,185.52249999999998,5.0,89.0,0.22759999999999997,0.1472,1.0,No,1.8,0.577,3.46,1.0,7.3,4.5,Yes,30.920416666666664,9.88888888888889,0.577
f7b09a82-e4e0-462c-937e-832285eaff92,4.0,50.35,2.0,20.0,0.167,0.0688,0.0,Yes,0.7,0.886,3.98,4.3,8.75,3.9,No,16.783333333333335,4.0,0.0
ca5de2bf-9935-4a0e-8ec7-3bace5dda043,6.0,89.71,2.0,20.0,0.307,0.0432,0.0,No,3.7,0.504,4.1,5.3,8.96,4.6,No,29.903333333333332,2.857142857142857,0.0
b71a8285-6079-406e-8cc8-10a38ef81f6a,24.0,49.63,1.0,7.0,0.161,0.1104,0.0,No,4.7,0.866,4.48,6.25,9.11,3.8,No,24.815,0.28,0.0
